D:\MassHunter\GCMS\1\data\2020\20200423_ES\Pure_Water_extract.D Thu Apr 23 21:20:11 2020
Start of data points
4.61683	1.74426E+07
4.61973	1.789816E+07
4.62263	1.835019E+07
4.62555	1.87447E+07
4.62847	1.908961E+07
4.63137	1.938832E+07
4.63427	1.970656E+07
4.63718	2.008219E+07
4.64008	2.041175E+07
4.64298	2.063039E+07
4.64590	2.082376E+07
4.64880	2.10831E+07
4.65172	2.137877E+07
4.65462	2.163413E+07
4.65752	2.183481E+07
4.66042	2.202676E+07
4.66333	2.222104E+07
4.66623	2.238791E+07
4.66915	2.249935E+07
4.67205	2.261817E+07
4.67495	2.276976E+07
4.67785	2.289065E+07
4.68077	2.296585E+07
4.68367	2.306356E+07
4.68657	2.322294E+07
4.68948	2.338385E+07
4.69238	2.353569E+07
4.69528	2.367792E+07
4.69818	2.379707E+07
4.70108	2.387814E+07
4.70400	2.395714E+07
4.70692	2.406356E+07
4.70982	2.41701E+07
4.71272	2.426154E+07
4.71562	2.438367E+07
4.71853	2.45531E+07
4.72143	2.47091E+07
4.72433	2.480275E+07
4.72723	2.485225E+07
